,nsf_proposal_links_v1,skill,code,terms,preprocessed_terms
1177,https://www.nsf.gov/pubs/2014/nsf14514/nsf14514.htm,perception,['I.2.10'],"['Vision and Scene Understanding (I.4.8, I.5)', ' 3D/stereo scene analysis (NEW)', ' Architecture and control structures**', ' Intensity, color, photometry, and thresholding', ' Modeling and recovery of physical attributes', ' Motion', ' Perceptual reasoning', ' Representations, data structures, and transforms', ' Shape', ' Texture', ' Video analysis (NEW)']","['vision scene understanding', 'scene analysis new', 'architecture control structure', 'intensity color photometry thresholding', 'modeling recovery physical attribute', 'motion', 'perceptual reasoning', 'representation data structure transforms', 'shape', 'texture', 'video analysis new']"
1178,https://www.nsf.gov/pubs/2014/nsf14504/nsf14504.htm,theoretical foundation,['H.5.3'],"['Group and Organization Interfaces', ' Asynchronous interaction', ' Collaborative computing (NEW)', ' Computer-supported cooperative work (NEW)', ' Evaluation/methodology', ' Organizational design', ' Synchronous interaction', ' Theory and models', ' Web-based interaction (NEW)']","['group organization interface', 'asynchronous interaction', 'collaborative computing new', 'computersupported cooperative work new', 'evaluationmethodology', 'organizational design', 'synchronous interaction', 'theory model', 'webbased interaction new']"
1179,https://www.nsf.gov/pubs/2014/nsf14504/nsf14504.htm,computer science,['K.3.2'],"['Computer and Information Science Education', ' Accreditation (NEW)', ' Computer science education', ' Curriculum', ' Information systems education', ' Literacy (NEW)', ' Self-assessment']","['computer information science education', 'accreditation new', 'computer science education', 'curriculum', 'information system education', 'literacy new', 'selfassessment']"
1180,https://www.nsf.gov/pubs/2013/nsf13599/nsf13599.htm,business,['J.1'],"['ADMINISTRATIVE DATA PROCESSING', ' Business', ' Education', ' Financial (e.g., EFTS)', ' Government', ' Law', ' Manufacturing', ' Marketing', ' Military']","['administrative data processing', 'business', 'education', 'financial eg eft', 'government', 'law', 'manufacturing', 'marketing', 'military']"
1181,https://www.nsf.gov/pubs/2013/nsf13599/nsf13599.htm,development,['F.4.2'],"['Grammars and Other Rewriting Systems (D.3.1)', ' Decision problems', ' Grammar types (e.g., context-free, context-sensitive)', ' Parallel rewriting systems (e.g., developmental systems, L-systems)', ' Parsing', ' Thue systems']","['grammar rewriting system', 'decision problem', 'grammar type eg contextfree contextsensitive', 'parallel rewriting system eg developmental system lsystems', 'parsing', 'thue system']"
1182,https://www.nsf.gov/pubs/2013/nsf13599/nsf13599.htm,small business,['C.3'],"['SPECIAL-PURPOSE AND APPLICATION-BASED SYSTEMS (J.7)', ' Microprocessor/microcomputer applications', ' Process control systems', ' Real-time and embedded systems (REVISED)', ' Signal processing systems', ' Smartcards (NEW)']","['specialpurpose applicationbased system', 'microprocessormicrocomputer application', 'process control system', 'realtime embedded system revised', 'signal processing system', 'smartcards new']"
1183,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,energy,"['I.4.3', 'D.2.7']","['Enhancement', ' Filtering', ' Geometric correction', ' Grayscale manipulation', ' Registration', ' Sharpening and deblurring**', ' Smoothing', 'Distribution, Maintenance, and Enhancement (REVISED)', ' Corrections**', ' Documentation', ' Enhancement**', ' Extensibility**', ' Portability', ' Restructuring, reverse engineering, and reengineering (REVISED)', ' Version control']","['enhancement', 'filtering', 'geometric correction', 'grayscale manipulation', 'registration', 'sharpening deblurring', 'smoothing', 'distribution maintenance enhancement revised', 'correction', 'documentation', 'enhancement', 'extensibility', 'portability', 'restructuring reverse engineering reengineering revised', 'version control']"
1184,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,plasma,['A.0'],"['GENERAL', ' Biographies/autobiographies', ' Conference proceedings', ' General literary works (e.g., fiction, plays)']","['general', 'biographiesautobiographies', 'conference proceeding', 'general literary work eg fiction play']"
1185,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,directorate engineering,['D.4.3'],"['File Systems Management (E.5)', ' Access methods', ' Directory structures', ' Distributed file systems', ' File organization', ' Maintenance**']","['file system management', 'access method', 'directory structure', 'distributed file system', 'file organization', 'maintenance']"
1186,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,department energy,['I.4.8'],"['Scene Analysis', ' Color (NEW)', ' Depth cues', ' Motion (NEW)', ' Object recognition (NEW)', ' Photometry', ' Range data', ' Sensor fusion', ' Shading (NEW)', ' Shape (NEW)', ' Stereo', ' Surface fitting (NEW)', ' Time-varying imagery', ' Tracking (NEW)']","['scene analysis', 'color new', 'depth cue', 'motion new', 'object recognition new', 'photometry', 'range data', 'sensor fusion', 'shading new', 'shape new', 'stereo', 'surface fitting new', 'timevarying imagery', 'tracking new']"
1187,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,science engineering,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
1188,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,physic,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
1189,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,chemical,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
1190,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,science foundation,['H.2.8'],"['Database Applications', ' Data mining (NEW)', ' Image databases (NEW)', ' Scientific databases (NEW)', ' Spatial databases and GIS (NEW)', ' Statistical databases (NEW)']","['database application', 'data mining new', 'image database new', 'scientific database new', 'spatial database gi new', 'statistical database new']"
1191,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,doe,"['D.2.7', 'H.5.2']","['Distribution, Maintenance, and Enhancement (REVISED)', ' Corrections**', ' Documentation', ' Enhancement**', ' Extensibility**', ' Portability', ' Restructuring, reverse engineering, and reengineering (REVISED)', ' Version control', 'User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['distribution maintenance enhancement revised', 'correction', 'documentation', 'enhancement', 'extensibility', 'portability', 'restructuring reverse engineering reengineering revised', 'version control', 'user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
1192,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,engineering division,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
1193,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,national science,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
1194,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,foundation nsf,['H.5.2'],"['User Interfaces (D.2.2, H.1.2, I.3.6)', ' Auditory (non-speech) feedback (NEW)', ' Benchmarking (NEW)', ' Ergonomics', ' Evaluation/methodology', ' Graphical user interfaces (GUI) (NEW)', ' Haptic I/O (NEW)', ' Input devices and strategies (e.g., mouse, touchscreen)', ' Interaction styles (e.g., commands, menus, forms, direct manipulation)', ' Natural language (NEW)', ' Prototyping (NEW)', ' Screen design (e.g., text, graphics, color)', ' Standardization (NEW)', ' Style guides (NEW)', ' Theory and methods', ' Training, help, and documentation', ' User-centered design (NEW)', ' User interface management systems (UIMS)', ' Voice I/O (NEW)', ' Windowing systems']","['user interface', 'auditory nonspeech feedback new', 'benchmarking new', 'ergonomics', 'evaluationmethodology', 'graphical user interface gui new', 'haptic io new', 'input device strategy eg mouse touchscreen', 'interaction style eg command menu form direct manipulation', 'natural language new', 'prototyping new', 'screen design eg text graphic color', 'standardization new', 'style guide new', 'theory method', 'training help documentation', 'usercentered design new', 'user interface management system uims', 'voice io new', 'windowing system']"
1195,https://www.nsf.gov/pubs/2013/nsf13596/nsf13596.htm,engineering,['J.2'],"['PHYSICAL SCIENCES AND ENGINEERING', ' Aerospace', ' Archaeology (NEW)', ' Astronomy', ' Chemistry', ' Earth and atmospheric sciences', ' Electronics', ' Engineering', ' Mathematics and statistics', ' Physics']","['physical science engineering', 'aerospace', 'archaeology new', 'astronomy', 'chemistry', 'earth atmospheric science', 'electronics', 'engineering', 'mathematics statistic', 'physic']"
1196,https://www.nsf.gov/pubs/2013/nsf13587/nsf13587.htm,industry,['J.7'],"['COMPUTERS IN OTHER SYSTEMS (C.3)', ' Command and control', ' Consumer products', ' Industrial control', ' Military', ' Process control', ' Publishing', ' Real time']","['computer system', 'command control', 'consumer product', 'industrial control', 'military', 'process control', 'publishing', 'real time']"
1197,https://www.nsf.gov/pubs/2013/nsf13587/nsf13587.htm,development human,['F.4.2'],"['Grammars and Other Rewriting Systems (D.3.1)', ' Decision problems', ' Grammar types (e.g., context-free, context-sensitive)', ' Parallel rewriting systems (e.g., developmental systems, L-systems)', ' Parsing', ' Thue systems']","['grammar rewriting system', 'decision problem', 'grammar type eg contextfree contextsensitive', 'parallel rewriting system eg developmental system lsystems', 'parsing', 'thue system']"
1198,https://www.nsf.gov/pubs/2013/nsf13587/nsf13587.htm,development,['F.4.2'],"['Grammars and Other Rewriting Systems (D.3.1)', ' Decision problems', ' Grammar types (e.g., context-free, context-sensitive)', ' Parallel rewriting systems (e.g., developmental systems, L-systems)', ' Parsing', ' Thue systems']","['grammar rewriting system', 'decision problem', 'grammar type eg contextfree contextsensitive', 'parallel rewriting system eg developmental system lsystems', 'parsing', 'thue system']"
