nsf_proposal_links_v0,researcher,pseudo_skills
v0_057_india_japan_cooperative_science_programme_ijcsp,Rajesh Kumar,"['application', 'area', 'department', 'india', 'machine learning', 'material', 'polymer', 'process', 'resource', 'synthesis']"
v0_057_india_japan_cooperative_science_programme_ijcsp,Akhil Upadhyay,"['department', 'fundamental', 'machine learning', 'process', 'resource']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Arindam Biswas,"['challenge', 'city', 'condition', 'country', 'department', 'design', 'development', 'expression', 'india']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Avlokita Agrawal,"['condition', 'country', 'department', 'development', 'india', 'procedure', 'solution', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Gaurav Raheja,"['challenge', 'city', 'department', 'design', 'development', 'india', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harshit Sosan Lakra,[]
v0_058_dst_nwo_joint_call_on_urban_water_systems,Mahua Mukherjee,"['city', 'condition', 'department', 'design', 'development', 'india', 'procedure', 'solution', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhjot Singh Chani,"['challenge', 'city', 'condition', 'country', 'department', 'development', 'india', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,E Rajasekar,"['condition', 'country', 'design', 'objective', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ram Sateesh Pasupuleti,"['challenge', 'condition', 'objective', 'procedure', 'solution', 'system', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saptarshi Kolay,"['challenge', 'condition', 'design', 'development', 'expression', 'procedure', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shubhajit Sadhukhan,"['city', 'condition', 'country', 'department', 'development', 'expression', 'procedure', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Smriti Saraswat,"['condition', 'department', 'development', 'expression', 'india', 'procedure', 'solution', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sonal Atreya,"['challenge', 'city', 'condition', 'country', 'procedure', 'solution', 'system', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Tina Pujara,"['condition', 'design', 'procedure', 'solution', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Uttam Kumar Roy,"['condition', 'department', 'design', 'procedure', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,V Devadas,"['condition', 'department', 'design', 'development', 'expression', 'solution', 'system', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Jaydev Dabas,"['condition', 'design', 'solution', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Millie Pant,"['department', 'development', 'expression', 'objective']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Rajan Arora,"['condition', 'country', 'department', 'expression', 'solution', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ashwani Kumar Sharma,"['department', 'design', 'development', 'expression', 'india', 'procedure', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Bijan Choudhury,"['city', 'condition', 'department', 'design', 'development', 'expression', 'india', 'solution', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Debabrata Sircar,"['condition', 'country', 'expression', 'objective', 'procedure', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Deepak Sharma,"['challenge', 'condition', 'country', 'department', 'objective', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,P Gopinath,"['challenge', 'condition', 'department', 'development', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Harsh Chauhan,"['city', 'condition', 'country', 'department', 'development', 'expression', 'india', 'procedure']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Srinivas Kiran Ambatipudi,[]
v0_058_dst_nwo_joint_call_on_urban_water_systems,Krishna Mohan Poluri,"['department', 'design', 'development', 'expression', 'procedure', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Maya S.Nair,"['challenge', 'condition', 'country', 'expression', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,N K Navani,"['condition', 'department', 'development', 'expression', 'procedure']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Partha Roy,"['challenge', 'condition', 'department', 'design', 'development', 'expression', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Poonam Choudhary,"['challenge', 'city', 'condition', 'department', 'design', 'objective', 'solution', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prabhat Kumar Mandal,"['challenge', 'condition', 'department', 'development', 'expression', 'objective', 'procedure', 'solution', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pranita P Sarangi,"['expression', 'procedure']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Pravindra Kumar,"['city', 'department', 'development', 'expression', 'solution', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Prince Tiwari,"['challenge', 'city', 'condition', 'department', 'design', 'expression', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,R. P. Singh,"['condition', 'department', 'design', 'development', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ramasare Prasad,"['city', 'country', 'department', 'development', 'procedure', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Ranjana Pathania,"['department', 'design', 'development', 'procedure', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sanjoy Ghosh,"['challenge', 'condition', 'country', 'department', 'objective', 'procedure', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Saugata Hazra,"['condition', 'department', 'design', 'development', 'expression', 'procedure', 'system']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shailly Tomar,"['condition', 'department', 'development', 'expression', 'procedure', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Shri Ram Yadav,"['condition', 'department', 'procedure', 'system', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Soma Rohatgi,"['condition', 'development', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Sachin Suresh Tiwari,"['challenge', 'city', 'condition', 'country', 'department', 'expression', 'india', 'objective', 'procedure', 'solution', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Jitin Singla,"['condition', 'expression', 'solution', 'work']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Rajesh Kumar,"['city', 'condition', 'department', 'design', 'development', 'expression', 'india', 'procedure', 'solution']"
v0_058_dst_nwo_joint_call_on_urban_water_systems,Akhil Upadhyay,"['challenge', 'city', 'condition', 'country', 'department', 'design', 'procedure', 'solution']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Arindam Biswas,"['application', 'area', 'article', 'department', 'foundation', 'india', 'material', 'result', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Avlokita Agrawal,"['application', 'article', 'department', 'foundation', 'india', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Gaurav Raheja,"['application', 'area', 'article', 'department', 'foundation', 'india', 'result']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Harshit Sosan Lakra,[]
v0_059_indo_russian_joint_research_call_for_proposals_2018,Mahua Mukherjee,"['application', 'article', 'department', 'foundation', 'india', 'material', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Prabhjot Singh Chani,"['application', 'department', 'india', 'member', 'young researcher']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,E Rajasekar,"['area', 'article', 'foundation', 'material', 'result', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Ram Sateesh Pasupuleti,"['application', 'area', 'article', 'foundation', 'material', 'member', 'system', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Saptarshi Kolay,"['application', 'area', 'article', 'form', 'foundation', 'material', 'result', 'year', 'young researcher']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Shubhajit Sadhukhan,"['application', 'area', 'article', 'department', 'foundation', 'material', 'member']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Smriti Saraswat,"['application', 'department', 'foundation', 'india', 'member', 'result']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Sonal Atreya,"['application', 'area', 'article', 'form', 'foundation', 'material', 'member', 'result', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Tina Pujara,"['application', 'article', 'foundation', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Uttam Kumar Roy,"['application', 'article', 'department', 'foundation', 'material', 'result', 'young researcher']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,V Devadas,"['application', 'area', 'article', 'department', 'form', 'foundation', 'result', 'system', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Jaydev Dabas,"['application', 'area', 'article', 'form', 'foundation', 'result']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Millie Pant,"['application', 'area', 'article', 'department', 'foundation', 'material']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Rajan Arora,"['application', 'article', 'department', 'form', 'foundation', 'member']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Ashwani Kumar Sharma,"['area', 'article', 'department', 'foundation', 'india', 'material', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Bijan Choudhury,"['application', 'area', 'article', 'department', 'foundation', 'india', 'material', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Debabrata Sircar,"['application', 'article', 'foundation', 'material', 'system', 'young researcher']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Deepak Sharma,"['application', 'area', 'article', 'department', 'foundation', 'material', 'member']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,P Gopinath,"['application', 'department', 'material', 'system', 'young researcher']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Harsh Chauhan,"['application', 'area', 'article', 'department', 'foundation', 'india', 'year', 'young researcher']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Srinivas Kiran Ambatipudi,['article']
v0_059_indo_russian_joint_research_call_for_proposals_2018,Krishna Mohan Poluri,"['area', 'department', 'material', 'result', 'system', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Maya S.Nair,"['application', 'article', 'form', 'foundation', 'young researcher']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,N K Navani,"['article', 'department', 'foundation', 'material']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Partha Roy,"['application', 'area', 'article', 'department', 'foundation', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Poonam Choudhary,"['application', 'article', 'department', 'foundation', 'material']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Prabhat Kumar Mandal,"['application', 'department', 'foundation', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Pranita P Sarangi,"['area', 'article', 'material', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Pravindra Kumar,"['application', 'area', 'article', 'department', 'foundation', 'result', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Prince Tiwari,"['application', 'area', 'article', 'department', 'material', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,R. P. Singh,"['application', 'area', 'department', 'form', 'foundation', 'material', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Ramasare Prasad,"['application', 'area', 'article', 'department', 'foundation', 'material', 'result']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Ranjana Pathania,"['application', 'department', 'material', 'member']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Sanjoy Ghosh,"['application', 'article', 'department', 'foundation', 'material']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Saugata Hazra,"['article', 'department', 'foundation', 'material', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Shailly Tomar,"['application', 'article', 'department', 'material']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Shri Ram Yadav,"['application', 'article', 'department', 'form', 'foundation', 'system']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Soma Rohatgi,"['application', 'area', 'article', 'foundation', 'material', 'result']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Sachin Suresh Tiwari,"['application', 'area', 'article', 'department', 'form', 'foundation', 'india', 'year', 'young researcher']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Jitin Singla,"['application', 'area', 'foundation', 'member']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Rajesh Kumar,"['application', 'area', 'department', 'foundation', 'india', 'material', 'year']"
v0_059_indo_russian_joint_research_call_for_proposals_2018,Akhil Upadhyay,"['department', 'foundation', 'member']"
v0_060_funding_opportunity_announcement_foa_in_carbon_capture_innovation_challenge_ic3,Arindam Biswas,"['area', 'challenge', 'country', 'development', 'increase', 'india', 'institute', 'material', 'opportunity', 'polymer', 'year']"
